operator,conquest_epoch
Divide,2596.0
Modulo,5218.0
Add,2341.0
Subtract,2747.0
Multiply,5143.0
Divide,2457.0
Modulo,5135.0
Add,2651.0
Subtract,2452.0
Multiply,6122.0
Divide,2328.0
Modulo,4546.0
Add,2757.0
Subtract,2508.0
Multiply,5839.0
Divide,2397.0
Modulo,4363.0
Add,3032.0
Subtract,2483.0
Multiply,6404.0
Divide,2264.0
Modulo,5025.0
Add,2764.0
Subtract,3363.0
Multiply,6090.0
Divide,2331.0
Modulo,4813.0
Add,2489.0
Subtract,2521.0
Multiply,5794.0
Divide,2428.0
Modulo,5069.0
Add,2486.0
Subtract,3103.0
Multiply,6125.0
Divide,2265.0
Modulo,4569.0
Add,2378.0
Subtract,2636.0
Multiply,5934.0
Divide,2453.0
Modulo,4640.0
Add,2335.0
Subtract,2630.0
Multiply,5819.0
Divide,2487.0
Modulo,5019.0
Add,2398.0
Subtract,2580.0
Multiply,5849.0
Divide,2301.0
Modulo,4927.0
Add,2182.0
Subtract,2593.0
Multiply,5668.0
Divide,2410.0
Modulo,5674.0
Add,2397.0
Subtract,2631.0
Multiply,5944.0
Divide,2379.0
Modulo,4465.0
Add,3298.0
Subtract,2791.0
Multiply,5879.0
Divide,2366.0
Modulo,4748.0
Add,3120.0
Subtract,2069.0
Multiply,5825.0
Divide,2503.0
Modulo,4883.0
Add,2916.0
Subtract,3480.0
Multiply,6527.0
Divide,2370.0
Modulo,4370.0
Add,2469.0
Subtract,3469.0
Multiply,5997.0
Divide,2367.0
Modulo,4577.0
Add,2672.0
Subtract,2896.0
Multiply,5944.0
Divide,2291.0
Modulo,4667.0
Add,2331.0
Subtract,3245.0
Multiply,6020.0
Divide,2546.0
Modulo,4847.0
Add,2088.0
Subtract,3177.0
Multiply,5652.0
Divide,2352.0
Modulo,4660.0
Add,2674.0
Subtract,2974.0
Multiply,5975.0
Divide,2355.0
Modulo,5137.0
Add,2324.0
Subtract,2921.0
Multiply,5780.0
Divide,2358.0
Modulo,4425.0
Add,2577.0
Subtract,2391.0
Multiply,5394.0
Divide,2390.0
Modulo,4842.0
Add,2328.0
Subtract,2670.0
Multiply,5930.0
Divide,2286.0
Modulo,5243.0
Add,2453.0
Subtract,2639.0
Multiply,6150.0
Divide,2534.0
Modulo,4797.0
Add,2690.0
Subtract,2537.0
Multiply,6249.0
Divide,2478.0
Modulo,4845.0
Add,2595.0
Subtract,2241.0
Multiply,5953.0
Divide,2367.0
Modulo,4703.0
Add,2980.0
Subtract,2625.0
Multiply,5705.0
Divide,2579.0
Modulo,4978.0
Add,2557.0
Subtract,2684.0
Multiply,5695.0
Divide,2217.0
Modulo,4862.0
Add,2907.0
Subtract,3373.0
Multiply,5936.0
Divide,2609.0
Modulo,4942.0
Add,2195.0
Subtract,2619.0
Multiply,5732.0
Divide,2579.0
Modulo,4445.0
Add,2417.0
Subtract,2657.0
Multiply,6245.0
Divide,2471.0
Modulo,5552.0
Add,2989.0
Subtract,3090.0
Multiply,5800.0
Divide,2505.0
Modulo,4481.0
Add,2448.0
Subtract,3359.0
Multiply,5884.0
Divide,2480.0
Modulo,4942.0
Add,3283.0
Subtract,2678.0
Multiply,5928.0
Divide,2458.0
Modulo,4699.0
Add,3419.0
Subtract,3054.0
Multiply,6638.0
Divide,2428.0
Modulo,4751.0
Add,2938.0
Subtract,2685.0
Multiply,5709.0
Divide,2373.0
Modulo,4749.0
Add,2265.0
Subtract,2759.0
Multiply,6038.0
Divide,2631.0
Modulo,5181.0
Add,2454.0
Subtract,2589.0
Multiply,5690.0
Divide,2497.0
Modulo,4442.0
Add,2763.0
Subtract,2849.0
Multiply,6036.0
Divide,2562.0
Modulo,5315.0
Add,3064.0
Subtract,2709.0
Multiply,6498.0
Divide,2345.0
Modulo,5114.0
Add,2434.0
Subtract,2451.0
Multiply,6471.0
Divide,2537.0
Modulo,4536.0
Add,2780.0
Subtract,2925.0
Multiply,5931.0
Divide,2466.0
Modulo,4862.0
Add,2385.0
Subtract,2945.0
Multiply,6465.0
Divide,2286.0
Modulo,4718.0
Add,2344.0
Subtract,2551.0
Multiply,6252.0
Divide,2312.0
Modulo,4915.0
Add,3223.0
Subtract,2391.0
Multiply,6372.0
Divide,2322.0
Modulo,4896.0
Add,2586.0
Subtract,3145.0
Multiply,5970.0
Divide,2364.0
Modulo,4533.0
Add,2495.0
Subtract,3075.0
Multiply,6037.0
Divide,2361.0
Modulo,4585.0
Add,2135.0
Subtract,2538.0
Multiply,5579.0
Divide,2397.0
Modulo,4557.0
Add,2122.0
Subtract,2587.0
Multiply,6291.0
Divide,2202.0
Modulo,5468.0
Add,2606.0
Subtract,2736.0
Multiply,5360.0
Divide,2532.0
Modulo,4741.0
Add,2566.0
Subtract,2681.0
Multiply,5642.0
Divide,2185.0
Modulo,4674.0
Add,3029.0
Subtract,3036.0
Multiply,5508.0
Divide,2435.0
Modulo,4761.0
Add,2819.0
Subtract,2549.0
Multiply,6172.0
Divide,2307.0
Modulo,4830.0
Add,2565.0
Subtract,2496.0
Multiply,5377.0
Divide,2384.0
Modulo,4361.0
Add,2526.0
Subtract,2525.0
Multiply,6330.0
Divide,2510.0
Modulo,4630.0
Add,2756.0
Subtract,2566.0
Multiply,5795.0
Divide,2471.0
Modulo,4828.0
Add,2523.0
Subtract,2508.0
Multiply,5428.0
Divide,2502.0
Modulo,5451.0
Add,2401.0
Subtract,3041.0
Multiply,6127.0
Divide,2238.0
Modulo,4804.0
Add,2222.0
Subtract,2781.0
Multiply,6342.0
Divide,2399.0
Modulo,4732.0
Add,3070.0
Subtract,3141.0
Multiply,6334.0
Divide,2429.0
Modulo,4360.0
Add,2381.0
Subtract,3193.0
Multiply,6260.0
Divide,2379.0
Modulo,4324.0
Add,2491.0
Subtract,2789.0
Multiply,5481.0
Divide,2412.0
Modulo,4472.0
Add,2736.0
Subtract,2724.0
Multiply,5840.0
Divide,2398.0
Modulo,4827.0
Add,2526.0
Subtract,2754.0
Multiply,6243.0
Divide,2321.0
Modulo,4877.0
Add,2916.0
Subtract,3315.0
Multiply,6005.0
Divide,2506.0
Modulo,4483.0
Add,2603.0
Subtract,2801.0
Multiply,5572.0
Divide,2293.0
Modulo,4318.0
Add,2490.0
Subtract,2623.0
Multiply,5564.0
Divide,2435.0
Modulo,4836.0
Add,2692.0
Subtract,2752.0
Multiply,6210.0
Divide,2478.0
Modulo,5021.0
Add,2453.0
Subtract,2614.0
Multiply,5633.0
Divide,2457.0
Modulo,4911.0
Add,3098.0
Subtract,2458.0
Multiply,5733.0
Divide,2390.0
Modulo,4967.0
Add,3029.0
Subtract,3085.0
Multiply,5615.0
Divide,2350.0
Modulo,4973.0
Add,2516.0
Subtract,3080.0
Multiply,6506.0
Divide,2449.0
Modulo,4590.0
Add,2426.0
Subtract,2630.0
Multiply,6258.0
Divide,2340.0
Modulo,4340.0
Add,2561.0
Subtract,2603.0
Multiply,5949.0
Divide,2222.0
Modulo,4287.0
Add,2714.0
Subtract,2951.0
Multiply,5959.0
Divide,2333.0
Modulo,4538.0
Add,2594.0
Subtract,2608.0
Multiply,6201.0
Divide,2494.0
Modulo,5011.0
Add,3122.0
Subtract,2571.0
Multiply,5711.0
Divide,2507.0
Modulo,4769.0
Add,2091.0
Subtract,2712.0
Multiply,5414.0
Divide,2407.0
Modulo,4930.0
Add,2329.0
Subtract,3136.0
Multiply,6203.0
Divide,2280.0
Modulo,4649.0
Add,2641.0
Subtract,2661.0
Multiply,5794.0
Divide,2459.0
Modulo,4711.0
Add,2508.0
Subtract,2638.0
Multiply,5176.0
Divide,2478.0
Modulo,5081.0
Add,2294.0
Subtract,2700.0
Multiply,5616.0
Divide,2365.0
Modulo,4341.0
Add,2976.0
Subtract,3622.0
Multiply,6079.0
Divide,2442.0
Modulo,4649.0
Add,2296.0
Subtract,2881.0
Multiply,5863.0
Divide,2425.0
Modulo,5033.0
Add,2584.0
Subtract,3234.0
Multiply,6073.0
Divide,2731.0
Modulo,4836.0
Add,2908.0
Subtract,2821.0
Multiply,6170.0
Divide,2395.0
Modulo,4295.0
Add,2718.0
Subtract,2671.0
Multiply,6546.0
Divide,2380.0
Modulo,5310.0
Add,3628.0
Subtract,2715.0
Multiply,5304.0
Divide,2359.0
Modulo,5000.0
Add,2363.0
Subtract,2726.0
Multiply,5918.0
Divide,2377.0
Modulo,4973.0
Add,2427.0
Subtract,2614.0
Multiply,5906.0
Divide,2345.0
Modulo,4619.0
Add,2428.0
Subtract,2800.0
Multiply,5431.0
Divide,2319.0
Modulo,4835.0
Add,3211.0
Subtract,2499.0
Multiply,6007.0
Divide,2342.0
Modulo,4470.0
Add,2572.0
Subtract,2486.0
Multiply,5873.0
Divide,2272.0
Modulo,4975.0
Add,2376.0
Subtract,2475.0
Multiply,6052.0
Divide,2322.0
Modulo,4683.0
Add,2381.0
Subtract,2508.0
Multiply,5691.0
Divide,2497.0
Modulo,4886.0
Add,3292.0
Subtract,2944.0
Multiply,6347.0
Divide,2379.0
Modulo,4899.0
Add,2685.0
Subtract,2422.0
Multiply,5616.0
Divide,2409.0
Modulo,4919.0
Add,2038.0
Subtract,3097.0
Multiply,5721.0
Divide,2450.0
Modulo,4840.0
Add,2674.0
Subtract,2806.0
Multiply,5988.0
Divide,2393.0
Modulo,4597.0
Add,2801.0
Subtract,2495.0
Multiply,6321.0
Divide,2272.0
Modulo,4983.0
Add,2667.0
Subtract,3160.0
Multiply,5380.0
Divide,2617.0
Modulo,4663.0
Add,2316.0
Subtract,2728.0
Multiply,5833.0
Divide,2556.0
Modulo,4407.0
Add,2632.0
Subtract,3449.0
Multiply,6150.0
Divide,2531.0
Modulo,4455.0
Add,2556.0
Subtract,2550.0
Multiply,5084.0
Divide,2535.0
Modulo,5605.0
Add,2401.0
Subtract,2916.0
Multiply,6740.0
Divide,2366.0
Modulo,4751.0
Add,2398.0
Subtract,2804.0
Multiply,5408.0
Divide,2367.0
Modulo,4577.0
Add,2314.0
Subtract,2721.0
Multiply,6172.0
Divide,2433.0
Modulo,4690.0
Add,3098.0
Subtract,2497.0
Multiply,5950.0
Divide,2510.0
Modulo,4977.0
Add,2583.0
Subtract,2465.0
Multiply,5668.0
Divide,2329.0
Modulo,5277.0
Add,2572.0
Subtract,2622.0
Multiply,6037.0
Divide,2484.0
Modulo,4543.0
Add,2995.0
Subtract,3202.0
Multiply,6526.0
Divide,2389.0
Modulo,4677.0
Add,2880.0
Subtract,2647.0
Multiply,5542.0
Divide,2481.0
Modulo,4731.0
Add,2551.0
Subtract,3431.0
Multiply,5998.0
Divide,2288.0
Modulo,4191.0
Add,3080.0
Subtract,2497.0
Multiply,5581.0
Divide,2294.0
Modulo,4545.0
Add,3333.0
Subtract,2972.0
Multiply,6485.0
Divide,2518.0
Modulo,4557.0
Add,2381.0
Subtract,2744.0
Multiply,5679.0
Divide,2362.0
Modulo,4844.0
Add,1880.0
Subtract,2658.0
Multiply,5992.0
Divide,2508.0
Modulo,5063.0
Add,2671.0
Subtract,2752.0
Multiply,5759.0
Divide,2305.0
Modulo,4846.0
Add,2331.0
Subtract,2781.0
Multiply,6095.0
Divide,2397.0
Modulo,4654.0
Add,2906.0
Subtract,2941.0
Multiply,5895.0
Divide,2511.0
Modulo,4330.0
Add,2241.0
Subtract,2149.0
Multiply,6538.0
Divide,2317.0
Modulo,4522.0
Add,2611.0
Subtract,2684.0
Multiply,5935.0
Divide,2452.0
Modulo,4697.0
Add,2179.0
Subtract,3210.0
Multiply,6047.0
Divide,2490.0
Modulo,4647.0
Add,2816.0
Subtract,2553.0
Multiply,5734.0
Divide,2553.0
Modulo,5255.0
Add,2756.0
Subtract,2619.0
Multiply,5749.0
Divide,2283.0
Modulo,4422.0
Add,2157.0
Subtract,2323.0
Multiply,5970.0
Divide,2650.0
Modulo,4974.0
Add,2420.0
Subtract,2956.0
Multiply,5713.0
Divide,2514.0
Modulo,4965.0
Add,2965.0
Subtract,2595.0
Multiply,5546.0
Divide,2344.0
Modulo,5029.0
Add,2228.0
Subtract,2483.0
Multiply,5843.0
Divide,2640.0
Modulo,4638.0
Add,2610.0
Subtract,2491.0
Multiply,6195.0
Divide,2685.0
Modulo,5130.0
Add,2527.0
Subtract,2864.0
Multiply,6041.0
Divide,2381.0
Modulo,4510.0
Add,2561.0
Subtract,2730.0
Multiply,5983.0
Divide,2464.0
Modulo,4832.0
Add,2732.0
Subtract,3225.0
Multiply,6310.0
Divide,2319.0
Modulo,4810.0
Add,2495.0
Subtract,3499.0
Multiply,5704.0
Divide,2441.0
Modulo,4762.0
Add,2414.0
Subtract,2457.0
Multiply,5693.0
Divide,2325.0
Modulo,4917.0
Add,2646.0
Subtract,3063.0
Multiply,5760.0
Divide,2282.0
Modulo,4610.0
Add,2468.0
Subtract,3210.0
Multiply,5955.0
Divide,2276.0
Modulo,5249.0
Add,3002.0
Subtract,2608.0
Multiply,6398.0
Divide,2509.0
Modulo,4599.0
Add,2564.0
Subtract,2889.0
Multiply,5625.0
Divide,2520.0
Modulo,5129.0
Add,2606.0
Subtract,2710.0
Multiply,5418.0
Divide,2500.0
Modulo,4654.0
Add,2612.0
Subtract,3037.0
Multiply,5671.0
Divide,2194.0
Modulo,4472.0
Add,2693.0
Subtract,2330.0
Multiply,6213.0
Divide,2314.0
Modulo,4824.0
Add,2084.0
Subtract,2968.0
Multiply,5956.0
Divide,2299.0
Modulo,5620.0
Add,2631.0
Subtract,2654.0
Multiply,5465.0
Divide,2387.0
Modulo,5077.0
Add,2636.0
Subtract,2827.0
Multiply,5520.0
Divide,2501.0
Modulo,4465.0
Add,2731.0
Subtract,2885.0
Multiply,6266.0
Divide,2414.0
Modulo,5018.0
Add,2460.0
Subtract,2622.0
Multiply,5484.0
Divide,2280.0
Modulo,4977.0
Add,3044.0
Subtract,2882.0
Multiply,5331.0
Divide,2321.0
Modulo,4473.0
Add,2195.0
Subtract,2920.0
Multiply,6488.0
Divide,2267.0
Modulo,4622.0
Add,2512.0
Subtract,2872.0
Multiply,6073.0
Divide,2497.0
Modulo,5292.0
Add,2470.0
Subtract,2683.0
Multiply,6096.0
Divide,2445.0
Modulo,5190.0
Add,2468.0
Subtract,2792.0
Multiply,5228.0
Divide,2393.0
Modulo,5646.0
Add,2679.0
Subtract,2519.0
Multiply,6553.0
Divide,2279.0
Modulo,4897.0
Add,2671.0
Subtract,2809.0
Multiply,6266.0
Divide,2420.0
Modulo,4380.0
Add,2677.0
Subtract,2632.0
Multiply,6155.0
Divide,2291.0
Modulo,4938.0
Add,2038.0
Subtract,2675.0
Multiply,6337.0
Divide,2637.0
Modulo,4958.0
Add,2499.0
Subtract,2681.0
Multiply,6439.0
Divide,2641.0
Modulo,4418.0
Add,2459.0
Subtract,2842.0
Multiply,6161.0
Divide,2365.0
Modulo,4679.0
Add,2280.0
Subtract,3021.0
Multiply,5995.0
Divide,2410.0
Modulo,4806.0
Add,2680.0
Subtract,2990.0
Multiply,6390.0
Divide,2495.0
Modulo,4630.0
Add,2280.0
Subtract,2822.0
Multiply,5687.0
Divide,2451.0
Modulo,4354.0
Add,3304.0
Subtract,2926.0
Multiply,6043.0
Divide,2378.0
Modulo,5010.0
Add,2496.0
Subtract,2674.0
Multiply,5729.0
Divide,2454.0
Modulo,4782.0
Add,2523.0
Subtract,2575.0
Multiply,5443.0
Divide,2264.0
Modulo,4432.0
Add,2393.0
Subtract,2812.0
Multiply,5912.0
Divide,2267.0
Modulo,5355.0
Add,2390.0
Subtract,2636.0
Multiply,5587.0
Divide,2329.0
Modulo,5348.0
Add,2412.0
Subtract,3378.0
Multiply,6172.0
Divide,2336.0
Modulo,4733.0
Add,2049.0
Subtract,2514.0
Multiply,5771.0
Divide,2397.0
Modulo,4340.0
Add,2834.0
Subtract,2682.0
Multiply,5908.0
Divide,2426.0
Modulo,4844.0
Add,2656.0
Subtract,3232.0
Multiply,5924.0
Divide,2493.0
Modulo,5067.0
Add,2251.0
Subtract,3033.0
Multiply,5773.0
Divide,2323.0
Modulo,4230.0
Add,2345.0
Subtract,2864.0
Multiply,6084.0
Divide,2307.0
Modulo,5111.0
Add,2417.0
Subtract,2611.0
Multiply,5828.0
Divide,2340.0
Modulo,4164.0
Add,2332.0
Subtract,2426.0
Multiply,5311.0
Divide,2398.0
Modulo,4785.0
Add,2520.0
Subtract,3049.0
Multiply,5617.0
Divide,2291.0
Modulo,4548.0
Add,2511.0
Subtract,2522.0
Multiply,5991.0
Divide,2509.0
Modulo,4995.0
Add,2607.0
Subtract,2546.0
Multiply,5610.0
Divide,2182.0
Modulo,4616.0
Add,2250.0
Subtract,2964.0
Multiply,5935.0
Divide,2364.0
Modulo,5445.0
Add,2853.0
Subtract,2634.0
Multiply,5472.0
Divide,2494.0
Modulo,5031.0
Add,2859.0
Subtract,2738.0
Multiply,6419.0
Divide,2541.0
Modulo,5275.0
Add,2464.0
Subtract,2687.0
Multiply,6328.0
Divide,2414.0
Modulo,4903.0
Add,2429.0
Subtract,2846.0
Multiply,5691.0
Divide,2488.0
Modulo,4824.0
Add,2539.0
Subtract,2584.0
Multiply,6045.0
Divide,2475.0
Modulo,4561.0
Add,2106.0
Subtract,3210.0
Multiply,5890.0
Divide,2349.0
Modulo,5045.0
Add,2926.0
Subtract,3208.0
Multiply,5271.0
Divide,2393.0
Modulo,4604.0
Add,2515.0
Subtract,2665.0
Multiply,5526.0
Divide,2437.0
Modulo,5136.0
Add,3008.0
Subtract,3484.0
Multiply,6191.0
Divide,2320.0
Modulo,4574.0
Add,2511.0
Subtract,3027.0
Multiply,5842.0
Divide,2357.0
Modulo,4846.0
Add,2263.0
Subtract,2367.0
Multiply,5710.0
Divide,2400.0
Modulo,4635.0
Add,2595.0
Subtract,2618.0
Multiply,5966.0
Divide,2427.0
Modulo,5056.0
Add,2712.0
Subtract,2465.0
Multiply,6363.0
Divide,2597.0
Modulo,4459.0
Add,2466.0
Subtract,2420.0
Multiply,5579.0
Divide,2442.0
Modulo,4700.0
Add,1920.0
Subtract,2789.0
Multiply,6123.0
Divide,2375.0
Modulo,5289.0
Add,2247.0
Subtract,2263.0
Multiply,5767.0
Divide,2426.0
Modulo,4749.0
Add,2884.0
Subtract,3341.0
Multiply,6107.0
Divide,2314.0
Modulo,4330.0
Add,2898.0
Subtract,2794.0
Multiply,5397.0
Divide,2402.0
Modulo,4915.0
Add,2532.0
Subtract,2756.0
Multiply,6253.0
Divide,2438.0
Modulo,4905.0
Add,3080.0
Subtract,3193.0
Multiply,5344.0
Divide,2473.0
Modulo,4699.0
Add,2495.0
Subtract,2599.0
Multiply,6515.0
Divide,2469.0
Modulo,4976.0
Add,2650.0
Subtract,2707.0
Multiply,6405.0
Divide,2575.0
Modulo,4547.0
Add,2597.0
Subtract,2400.0
Multiply,5232.0
Divide,2409.0
Modulo,4871.0
Add,2906.0
Subtract,2715.0
Multiply,5642.0
Divide,2493.0
Modulo,4960.0
Add,2561.0
Subtract,2854.0
Multiply,6104.0
Divide,2566.0
Modulo,4616.0
Add,2869.0
Subtract,2156.0
Multiply,6085.0
Divide,2548.0
Modulo,4738.0
Add,2397.0
Subtract,3311.0
Multiply,5856.0
Divide,2467.0
Modulo,4813.0
Add,2299.0
Subtract,2907.0
Multiply,6858.0
Divide,2598.0
Modulo,4819.0
Add,2795.0
Subtract,2620.0
Multiply,5789.0
Divide,2568.0
Modulo,5898.0
Add,2634.0
Subtract,2939.0
Multiply,6406.0
Divide,2320.0
Modulo,4688.0
Add,2712.0
Subtract,3054.0
Multiply,5941.0
Divide,2238.0
Modulo,4322.0
Add,3022.0
Subtract,2874.0
Multiply,5740.0
Divide,2497.0
Modulo,5076.0
Add,2573.0
Subtract,2678.0
Multiply,6485.0
Divide,2438.0
Modulo,4710.0
Add,2394.0
Subtract,2318.0
Multiply,5991.0
Divide,2625.0
Modulo,4533.0
Add,2796.0
Subtract,2784.0
Multiply,6221.0
Divide,2515.0
Modulo,4625.0
Add,2300.0
Subtract,2663.0
Multiply,5837.0
Divide,2396.0
Modulo,4875.0
Add,2284.0
Subtract,2621.0
Multiply,6195.0
Divide,2504.0
Modulo,4673.0
Add,2662.0
Subtract,2693.0
Multiply,5638.0
Divide,2343.0
Modulo,4978.0
Add,2757.0
Subtract,3044.0
Multiply,6169.0
Divide,2303.0
Modulo,4344.0
Add,2812.0
Subtract,3169.0
Multiply,5342.0
Divide,2573.0
Modulo,5204.0
Add,2601.0
Subtract,2729.0
Multiply,5890.0
Divide,2503.0
Modulo,4091.0
Add,2430.0
Subtract,2583.0
Multiply,5879.0
Divide,2318.0
Modulo,4518.0
Add,2448.0
Subtract,2588.0
Multiply,5467.0
Divide,2432.0
Modulo,4767.0
Add,2582.0
Subtract,2698.0
Multiply,5726.0
Divide,2397.0
Modulo,5030.0
Add,2510.0
Subtract,3554.0
Multiply,6925.0
Divide,2401.0
Modulo,4354.0
Add,2066.0
Subtract,3167.0
Multiply,6077.0
Divide,2391.0
Modulo,4847.0
Add,3090.0
Subtract,3351.0
Multiply,6386.0
Divide,2376.0
Modulo,4862.0
Add,2915.0
Subtract,2621.0
Multiply,6207.0
Divide,2529.0
Modulo,5260.0
Add,2872.0
Subtract,2750.0
Multiply,5671.0
Divide,2525.0
Modulo,5020.0
Add,3017.0
Subtract,2643.0
Multiply,5669.0
Divide,2298.0
Modulo,5609.0
Add,2188.0
Subtract,3434.0
Multiply,5680.0
Divide,2474.0
Modulo,4851.0
Add,2625.0
Subtract,2467.0
Multiply,5654.0
Divide,2402.0
Modulo,4767.0
Add,2873.0
Subtract,3410.0
Multiply,6381.0
Divide,2049.0
Modulo,4503.0
Add,2445.0
Subtract,2658.0
Multiply,6099.0
Divide,2407.0
Modulo,4692.0
Add,2772.0
Subtract,3194.0
Multiply,5751.0
Divide,2440.0
Modulo,4675.0
Add,2176.0
Subtract,2846.0
Multiply,5879.0
Divide,2402.0
Modulo,4678.0
Add,2436.0
Subtract,2397.0
Multiply,5188.0
Divide,2399.0
Modulo,4594.0
Add,2891.0
Subtract,2513.0
Multiply,5902.0
Divide,2374.0
Modulo,4381.0
Add,2591.0
Subtract,3010.0
Multiply,6033.0
Divide,2450.0
Modulo,4449.0
Add,2571.0
Subtract,2526.0
Multiply,5761.0
Divide,2537.0
Modulo,4851.0
Add,2898.0
Subtract,2795.0
Multiply,5710.0
Divide,2284.0
Modulo,4326.0
Add,2236.0
Subtract,2490.0
Multiply,6850.0
Divide,2243.0
Modulo,4351.0
Add,2507.0
Subtract,2536.0
Multiply,5946.0
Divide,2470.0
Modulo,4897.0
Add,2007.0
Subtract,2640.0
Multiply,5729.0
Divide,2509.0
Modulo,4895.0
Add,2351.0
Subtract,2300.0
Multiply,5756.0
Divide,2312.0
Modulo,5024.0
Add,2530.0
Subtract,2671.0
Multiply,5507.0
Divide,2457.0
Modulo,4670.0
Add,2558.0
Subtract,2947.0
Multiply,5953.0
Divide,2381.0
Modulo,5298.0
Add,2775.0
Subtract,3643.0
Multiply,5659.0
Divide,2491.0
Modulo,4355.0
Add,2482.0
Subtract,2842.0
Multiply,5929.0
Divide,2462.0
Modulo,5082.0
Add,2154.0
Subtract,2993.0
Multiply,5714.0
Divide,2297.0
Modulo,4376.0
Add,2639.0
Subtract,2623.0
Multiply,5158.0
Divide,2382.0
Modulo,4782.0
Add,2888.0
Subtract,2624.0
Multiply,5096.0
Divide,2311.0
Modulo,5015.0
Add,2157.0
Subtract,2709.0
Multiply,5516.0
Divide,2343.0
Modulo,4839.0
Add,2603.0
Subtract,2636.0
Multiply,5772.0
Divide,2292.0
Modulo,4692.0
Add,2635.0
Subtract,3344.0
Multiply,5301.0
Divide,2379.0
Modulo,5620.0
Add,3185.0
Subtract,2455.0
Multiply,5803.0
Divide,2353.0
Modulo,4279.0
Add,2458.0
Subtract,3140.0
Multiply,5611.0
Divide,2492.0
Modulo,4629.0
Add,2588.0
Subtract,2580.0
Multiply,5541.0
Divide,2441.0
Modulo,4764.0
Add,2611.0
Subtract,3209.0
Multiply,5980.0
Divide,2483.0
Modulo,4575.0
Add,2627.0
Subtract,2793.0
Multiply,6106.0
Divide,2553.0
Modulo,4945.0
Add,2764.0
Subtract,2585.0
Multiply,5477.0
Divide,2450.0
Modulo,5027.0
Add,2813.0
Subtract,2637.0
Multiply,5450.0
Divide,2316.0
Modulo,5083.0
Add,2451.0
Subtract,2624.0
Multiply,6343.0
Divide,2473.0
Modulo,5119.0
Add,3014.0
Subtract,3014.0
Multiply,5839.0
Divide,2460.0
Modulo,5093.0
Add,2035.0
Subtract,3208.0
Multiply,5928.0
Divide,2338.0
Modulo,5789.0
Add,3121.0
Subtract,3123.0
Multiply,5999.0
Divide,2346.0
Modulo,4925.0
Add,2683.0
Subtract,3244.0
Multiply,5614.0
Divide,2318.0
Modulo,5050.0
Add,2637.0
Subtract,2782.0
Multiply,5938.0
Divide,2580.0
Modulo,4563.0
Add,3108.0
Subtract,2608.0
Multiply,5649.0
Divide,2451.0
Modulo,5015.0
Add,2358.0
Subtract,2766.0
Multiply,5887.0
Divide,2357.0
Modulo,4392.0
Add,2464.0
Subtract,3778.0
Multiply,5548.0
Divide,2413.0
Modulo,4748.0
Add,2194.0
Subtract,3321.0
Multiply,5657.0
Divide,2536.0
Modulo,4487.0
Add,2409.0
Subtract,2686.0
Multiply,6347.0
Divide,2483.0
Modulo,4475.0
Add,2430.0
Subtract,2855.0
Multiply,5615.0
Divide,2441.0
Modulo,4334.0
Add,2820.0
Subtract,2545.0
Multiply,5962.0
Divide,2267.0
Modulo,4851.0
Add,3285.0
Subtract,2738.0
Multiply,5424.0
Divide,2551.0
Modulo,4632.0
Add,2485.0
Subtract,2523.0
Multiply,6378.0
Divide,2538.0
Modulo,4524.0
Add,2410.0
Subtract,2294.0
Multiply,5957.0
Divide,2435.0
Modulo,4875.0
Add,2530.0
Subtract,2594.0
Multiply,6260.0
Divide,2452.0
Modulo,4932.0
Add,2518.0
Subtract,2610.0
Multiply,5394.0
Divide,2365.0
Modulo,4793.0
Add,2490.0
Subtract,2396.0
Multiply,5781.0
Divide,2242.0
Modulo,4589.0
Add,2492.0
Subtract,2361.0
Multiply,5323.0
Divide,2465.0
Modulo,4444.0
Add,2555.0
Subtract,2857.0
Multiply,5938.0
Divide,2520.0
Modulo,4592.0
Add,2630.0
Subtract,3120.0
Multiply,5901.0
Divide,2373.0
Modulo,5242.0
Add,2734.0
Subtract,2957.0
Multiply,6052.0
Divide,2328.0
Modulo,4570.0
Add,2574.0
Subtract,3232.0
Multiply,5726.0
Divide,2453.0
Modulo,4564.0
Add,2570.0
Subtract,2844.0
Multiply,5920.0
Divide,2350.0
Modulo,4631.0
Add,2146.0
Subtract,2547.0
Multiply,5139.0
Divide,2382.0
Modulo,4766.0
Add,2669.0
Subtract,2815.0
Multiply,6249.0
Divide,2366.0
Modulo,5097.0
Add,2772.0
Subtract,3194.0
Multiply,6287.0
Divide,2525.0
Modulo,4856.0
Add,2796.0
Subtract,3652.0
Multiply,5600.0
Divide,2276.0
Modulo,4414.0
Add,2571.0
Subtract,2482.0
Multiply,6175.0
Divide,2372.0
Modulo,4892.0
Add,2616.0
Subtract,2830.0
Multiply,5632.0
Divide,2407.0
Modulo,4901.0
Add,2471.0
Subtract,2619.0
Multiply,6732.0
Divide,2428.0
Modulo,4585.0
Add,2774.0
Subtract,2865.0
Multiply,6039.0
Divide,2365.0
Modulo,5001.0
Add,2488.0
Subtract,3008.0
Multiply,6185.0
Divide,2528.0
Modulo,4346.0
Add,2212.0
Subtract,2543.0
Multiply,5474.0
Divide,2532.0
Modulo,4602.0
Add,2820.0
Subtract,2923.0
Multiply,6369.0
Divide,2363.0
Modulo,5148.0
Add,2980.0
Subtract,3088.0
Multiply,6264.0
Divide,2353.0
Modulo,4544.0
Add,2531.0
